Interactor_A	Interactor_B	weight
CENPU	PLXNB2	0.230680349748582
CENPU	CENPK	0.379123521968722
CENPU	ROBO2	0.0664318411145359
CENPU	CENPO	0.986063312040642
CENPU	CENPQ	0.26871334714815
CENPU	CENPT	0.0235192175023258
CENPU	CENPN	0.851461076177657
CENPU	GIT1	0.275048949988559
CENPU	PLK2	0.832081626867875
CENPU	CENPM	0.11884171096608
TATDN1	UBR7	0.0695157593581825
TATDN1	NAE1	0.926008535549045
TATDN1	GMDS	0.0973345490638167
TATDN1	RAP1GDS1	0.0624891661573201
TATDN1	PAFAH1B2	0.347409449517727
TATDN1	ATIC	0.821035226574168
TATDN1	NSFL1C	0.79379546828568
TATDN1	PDCD10	0.803040308877826
VIMP	DERL1	0.350402083946392
VIMP	PTGS2	0.711567854508758
VIMP	SVIP	0.227305343141779
VIMP	UFD1L	0.298208351479843
VIMP	HERPUD1	0.259144191630185
VIMP	DERL2	0.508099557133392
VIMP	SAA1__SAA2	0.583490195916966
VIMP	SYVN1	0.406092301476747
VIMP	AMFR	0.912514691473916
TRA2A	HNRNPC	0.25207459484227
TRA2A	EZH2	0.0764163301791996
TRA2A	SMARCB1	0.0485016235616058
TRA2A	SELENBP1	0.500844354741275
TRA2A	NHP2L1	0.568275068653747
TRA2A	SEPT2	0.617779209511355
TRA2A	IK	0.305970853660256
TRA2A	PLEC	0.259349791798741
TRA2A	CLK3	0.301211641402915
TRA2A	CUL5	0.151903428137302
TRA2A	CRABP1	0.310808013193309
CRLF1	CNTFR	0.237212606938556
CRLF1	CLCF1	0.234865858219564
RPS6KA4	HMGN1	0.470325035275891
RPS6KA4	HECW2	0.125658707460389
RPS6KA4	SIRT3	0.226783412741497
MAML2	CREBBP	0.210390038788319
MAML2	MAML1	0.81563521316275
MAML2	NOTCH2	0.110556282335892
MAML2	DIABLO	0.0557372490875423
MAML2	CSHL1	0.927194193704054
MAML2	NOTCH4	0.95902684959583
MAML2	NOTCH3	0.734494231408462
ZNRD1	ZNF593	0.127294022357091
ZNRD1	UBE2I	0.748814126709476
ZNRD1	GFI1B	0.0973150674253702
ZNRD1	SERPINA3	0.0985852067824453
ZNRD1	CIC	0.249846803955734
ZNRD1	ATXN2	0.0575759895145893
ZNRD1	SACS	0.327824026811868
ZNRD1	GPR20	0.880171333439648
ZNRD1	IVNS1ABP	0.146993580507115
ADAMTS2	PIK3R5	0.775417815195397
CADM1	MPP3	0.282975355628878
CADM1	EPB41L3	0.982709585456178
CADM1	ATF7IP	0.680210562888533
RABEP1	AP1G2	0.74883077153936
RABEP1	UACA	0.603712210897356
RABEP1	ITSN2	0.777929414529353
RABEP1	PLEC	0.908053866587579
RABEP1	RAB1A	0.499264710582793
RABEP1	TRIM26	0.142931963317096
RABEP1	TSC2	0.926445570308715
RABEP1	ACTR1B	0.142121732234955
RABEP1	NCAPD2	0.268997319042683
RABEP1	RUFY1	0.64442786667496
RABEP1	RAB33B	0.578131472226232
RABEP1	GGA2	0.746244094334543
RABEP1	ACTR10	0.99954897351563
RABEP1	HUNK	0.135185758117586
RABEP1	GGA3	0.621687949169427
RABEP1	RABEP2	0.962531028315425
RABEP1	RABGEF1	0.337560290237889
RABEP1	RGS17	0.588184275198728
ADRA2A	SNTA1	0.248997106449679
ADRA2A	GNAI1	0.311598702566698
ADRA2A	GNB1	0.768455555662513
ADRA2A	EIF2B1	0.318438955815509
ADRA2A	PPP1R9B	0.866097395541146
PSME4	ARHGEF10	0.462969467509538
PSME4	RUFY1	0.719153265235946
PSME4	SEPT10	0.853601297363639
FMNL1	OTUD4	0.399607612052932
FMNL1	TMPO	0.0550611119251698
FMNL1	PLEC	0.508705642540008
FMNL1	COPB1	0.0525268770288676
FMNL1	NUFIP2	0.891838390612975
FMNL1	SRGAP2	0.730984371853992
FMNL1	RALY	0.0244632917456329
FMNL1	FLII	0.625085749663413
FMNL1	TAP2	0.689098057569936
FMNL1	ZNF787	0.836278836010024
FMNL1	ABCB8	0.228098979452625
FMNL1	LSP1	0.326674321433529
FMNL1	KCTD10	0.219115132000297
FMNL1	ATAD3A	0.804550089640543
FMNL1	FLI1	0.870981156360358
FMNL1	LIMA1	0.84565432369709
FMNL1	CORO1C	0.605100794695318
FMNL1	SUPT16H	0.0901762845460325
FMNL1	LMO7	0.640248490730301
FMNL1	CHCHD3	0.113015409791842
FMNL1	SIPA1	0.594322082353756
FMNL1	MTCH2	0.211979139363393
FMNL1	CWF19L1	0.916513342875987
RALGDS	ARRB2	0.553657845361158
RALGDS	RRAS2	0.326164899626747
RALGDS	RRAS	0.871908849803731
RALGDS	CASP8	0.0480128948111087
RALGDS	RAP2A	0.494897821219638
RALGDS	RAP1A	0.555903726257384
RALGDS	MRAS	0.882225808454677
RALGDS	RAP1B	0.382286671083421
RALGDS	RIN1	0.780230567324907
RALGDS	LRPAP1	0.39591061626561
RALGDS	RIT2	0.768006117548794
RALGDS	CNKSR1	0.713346704374999
RALGDS	CD68	0.99972912739031
RALGDS	RAPGEF2	0.666735551552847
TMBIM1	SOCS5	0.626449536997825
TMBIM1	SRPRB	0.254402287304401
HAS3	HAS2	0.257086948724464
EGF	UBE2I	0.455457841977477
EGF	ADAM12	0.847591387340799
EGF	PCGF2	0.544834486208856
EGF	CPM	0.879279587883502
EGF	FNBP1	0.647619982715696
EGF	DUSP3	0.04013228463009
EGF	NRG1	0.172140057897195
EGF	ZFYVE28	0.155182068236172
SYT4	SYT1	0.422786644194275
SYT4	NRXN1	0.811743121128529
SYT4	STX2	0.855796971358359
SYT4	STX1A	0.2704901129473
SYT4	STX3	0.0965329967439175
GPD2	FAF2	0.540816689608619
IFNAR2	CREBBP	0.527416785946116
IFNAR2	JAK1	0.888377999421209
IFNAR2	STAT2	0.501707935705781
IFNAR2	IFNA5	0.506806948687881
IFNAR2	IFNA8	0.307804876472801
IFNAR2	IFNA2	0.674955149181187
IFNAR2	IFNB1	0.799690148793161
IFNAR2	USP18	0.911119193071499
IFNAR2	PPP1R3B	0.549463314935565
CR2	C3	0.416513873497024
CR2	ANXA6	0.0422497484833002
CR2	FCER2	0.772087557706982
CR2	CR1	0.407269707415253
CR2	FHOD1	0.999966562259942
RPTOR	TIRAP	0.367271232185885
RPTOR	EIF3B	0.234761996660382
RPTOR	AKT1	0.549601735081524
RPTOR	RRAGC	0.297279769321904
RPTOR	HIF1A	0.0116065212059766
RPTOR	EIF3A	0.326903398847207
RPTOR	PRKAA1	0.0388903089333326
RPTOR	RAP2A	0.170934430090711
RPTOR	RPS6KB1	0.690594650572166
RPTOR	IQGAP1	0.823984323302284
RPTOR	DEPTOR	0.945668019121513
RPTOR	AMBRA1	0.391293751075864
RPTOR	SIRT1	0.784266266738996
RPTOR	MARK4	0.716801891336218
RPTOR	RICTOR	0.0729452497325838
RPTOR	LARS	0.271477421512827
RPTOR	RHEB	0.910836472408846
RPTOR	TRAF6	0.978218381525949
RPTOR	RRAGD	0.791943452786654
RPTOR	SPAG5	0.394019121071324
RPTOR	IRS2	0.854504437651485
RPTOR	AKT1S1	0.997329005971551
RPTOR	ICK	0.212594574550167
RPTOR	MLST8	0.308322929544374
RPTOR	PREX1	0.538378552300856
SYNM	DES	0.367625904968008
SYNM	SH3GL2	0.601788613712415
SYNM	PACSIN1	0.476462864549831
SYNM	DTNA	0.967776685254648
AP1G2	AP1S1	0.156463135732338
AP1G2	UBE2Z	0.117506846785545
AP1G2	AFTPH	0.00839169230312109
AP1G2	SYNRG	0.202870022272691
USP49	NUP85	0.464089164277539
USP49	MED18	0.198592344997451
USP49	SHPRH	0.422916881972924
USP49	PPP6R3	0.398517799563706
USP49	MED8	0.266958460677415
USP49	RUVBL1	0.614170134533197
USP49	CETN3	0.168785762740299
USP49	TRIM35	0.403768134303391
USP49	MED17	0.476170635316521
USP49	COPA	0.360811405815184
USP49	RBCK1	0.400539999129251
USP49	ANKRD52	0.824000630527735
USP49	CETN1	0.182758745970204
USP49	IPO9	0.105301218107343
USP49	USP44	0.868152415379882
USP49	SHCBP1	0.625020212261006
USP49	PDCD2	0.253725446993485
USP49	LRPPRC	0.0481100687757134
USP49	DICER1	0.918047023238614
USP49	SLC39A7	0.223406963283196
USP49	YARS2	0.0202320935204625
PPARA	UBE2I	0.213693029712886
PPARA	CDK3	0.367376345442608
PPARA	NCOA1	0.765331751899794
PPARA	STAC3	0.214979853481054
PPARA	MED1	0.244209159864113
PPARA	PPARGC1A	0.352991014486179
PPARA	PPARGC1B	0.445273651741445
PPARA	DAP3	0.348900535842404
PPARA	FABP1	0.77296768524684
PPARA	PRMT1	0.479598144767806
PPARA	CHD9	0.221258929930627
PPARA	AKAP13	0.0745009204838425
PPARA	LPIN1	0.368568652542308
PPARA	PRMT2	0.663759341929108
PPARA	FOXA3	0.959353301674128
PPARA	NRBF2	0.30921290628612
PPARA	NCOR2	0.138130068778992
PPARA	HELZ2	0.571909325197339
PPARA	MECR	0.0348435258492827
RAB8A	BIRC6	0.166513534495607
RAB8A	SCP2	0.992399353766814
RAB8A	RABIF	0.499104368500412
RAB8A	RAB3IP	0.217184999492019
RAB8A	MAP4K2	0.362703651422635
RAB8A	RRBP1	0.835887691471726
RAB8A	MYO5B	0.482743235304952
RAB8A	EHD1	0.884484860813245
RAB8A	COX5A	0.700811749091372
RAB8A	OPTN	0.324262163834646
RAB8A	MYO5C	0.614798820577562
RAB8A	RAB1B	0.515075443079695
RAB8A	RPH3AL	0.948150987271219
RAB8A	RPH3A	0.25949491886422
RAB8A	RIMS2	0.445666711777449
RAB8A	EHD3	0.848094400716946
CRX	KAT2A	0.339527997653931
CRX	CREBBP	0.259051071479917
CRX	PRKCI	0.228560971561819
CRX	NRL	0.627696885028854
CRX	NR2E3	0.917762032477185
CRX	M1AP	0.056440943852067
CRX	RAX2	0.171840287279338
BIRC6	CASP8	0.340829955181107
BIRC6	EXOC4	0.736465824535117
BIRC6	GBF1	0.952454988146201
BIRC6	DIABLO	0.698261360870674
BIRC6	EPS15L1	0.695511105237529
CHRNB1	RAPSN	0.448644588002935
RTCA	BCKDK	0.888445210177451
RTCA	ZC3HAV1	0.500461770687252
RTCA	DDX21	0.710030456073582
RTCA	USP45	0.53828999819234
RTCA	RPL35A	0.932408471591771
RTCA	RPL36	0.860935302684084
RTCA	RNMTL1	0.164803616469726
SNTB1	MAPK12	0.0926665626466274
SNTB1	UTRN	0.402365336893126
SNTB1	KCNJ12	0.627629150636494
SNTB1	SIRT3	0.436215597670525
SNTB1	SCN5A	0.047683400567621
SNTB1	SAV1	0.263703511096537
SNTB1	ADRA1D	0.120469947578385
SNTB1	DTNA	0.296053131343797
CCNE1	NPAT	0.739527945639566
CCNE1	SMARCB1	0.454275889787823
CCNE1	CDK3	0.1005623054225
CCNE1	CREBBP	0.982852215645835
CCNE1	SMARCD3	0.68837634800002
CCNE1	CDK4	0.603931107325479
CCNE1	HIST1H1A	0.180116364965215
CCNE1	CDT1	0.0369280597660691
CCNE1	RHOBTB3	0.431159859523177
CCNE1	ARID4A	0.386479749809951
CCNE1	E2F4	0.217702774330974
CCNE1	HIST1H1B	0.676237440202385
CCNE1	RBL2	0.767310822382569
CCNE1	UHRF2	0.339175960747525
CCNE1	H1F0	0.606487349839881
CCNE1	POLD1	0.956763276131824
CCNE1	MYBL2	0.471112818224356
CCNE1	REL	0.178064616629854
CCNE1	MARCKS	0.637989253969863
CCNE1	CETN1	0.293259156635031
CCNE1	ARHGEF5	0.478558452799916
CCNE1	RRN3	0.218303774483502
CCNE1	CABLES1	0.175136115401983
CCNE1	CISH	0.775413555791602
CCNE1	HERC5	0.900842241477221
CS	EIF6	0.833982968702912
CS	MDH2	0.682054118253291
CS	SIRT1	0.710018742829561
CS	CRYAA__LOC102724652	0.801929261069745
CS	TAB2	0.294226884143427
CS	TRAF6	0.840598300565034
LMAN2	MAPK9	0.447168210055679
LMAN2	FRAT1	0.982621784089133
AGO3	OTUD4	0.859976609470323
AGO3	TAB1	0.736941274488345
AGO3	IPO8	0.0794621431268752
AGO3	PSPC1	0.894419661723077
AGO3	DDOST	0.580105947796255
AGO3	ATAD3B	0.539380298927426
AGO3	EIF4B	0.495695028686896
AGO3	WDR77	0.889316558139399
AGO3	TUBA1A	0.651000930462033
AGO3	CUL5	0.902498579816893
AGO3	SLC22A2	0.23720156121999
AGO3	TNRC6C	0.0388306973036379
AGO3	RUVBL2	0.32444929680787
AGO3	ATP6V0D2	0.274906602455303
AGO3	PRPF31	0.665419565979391
AGO3	AGO4	0.129022875335068
AGO3	SUN2	0.0591841049026698
AGO3	DBT	0.097816587658599
AGO3	ATP4B	0.884443218586966
AGO3	AGO2	0.381427039392293
AGO3	QPCTL	0.354172993917018
AGO3	SPIN1	0.782182606169954
AGO3	DICER1	0.852157074492425
AGO3	EIF3L	0.990413051797077
SF1	SIN3A	0.223723528208211
SF1	TAF15	0.178529144497588
SF1	STIM1	0.219453451689333
SF1	GART	0.0600210675038397
SF1	WBP4	0.733260648790747
SF1	PPARGC1A	0.223395138280466
SF1	EIF4B	0.384436360327527
SF1	WDR77	0.329630454769358
SF1	OSBP	0.35675385594368
SF1	SF3B4	0.153057385236025
SF1	TROVE2	0.662333763204515
SF1	RPL24	0.444665265036747
SF1	RBPMS	0.874175757635385
SF1	ITCH	0.469653317006305
SF1	TRIM23	0.0667847595177591
SF1	HSPH1	0.179135745158419
SF1	EWSR1	0.812111811013892
SF1	VDAC3	0.677988175535575
SF1	SAMHD1	0.968268268741667
SF1	METTL22	0.624766585417092
SF1	FARSB	0.50104087148793
SF1	NNT	0.206901728175581
SF1	TMED4	0.88577954354696
SF1	ZNF461	0.984322738833725
SF1	RBM17	0.928690606262535
SF1	XPO7	0.580686533125117
SF1	RANBP3	0.0785084150265902
SF1	FAF1	0.867751915473491
SF1	SRPRB	0.977102678734809
SF1	NCOR2	0.315897969529033
SF1	SBDS	0.783897310961038
SF1	RBM7	0.74646235210821
SF1	SORCS3	0.341558625223115
DYSF	ANKRD1	0.398314256919548
DYSF	DES	0.383584235329181
DYSF	HECW2	0.00397878582589328
DYSF	OS9	0.553969204658642
DYSF	NPHP3	0.7859802916646
DYSF	RNF10	0.139336720807478
DYSF	MYOM1	0.730000438401476
DYSF	KARS	0.253466751193628
DYSF	GNL3	0.79948043753393
DYSF	SGCG	0.923914616927505
DYSF	MYH3	0.851187683176249
DYSF	SAMHD1	0.257499792147428
DYSF	MYBPC2	0.819154316326603
DYSF	OPTN	0.0860667144879699
DYSF	APPL1	0.261735484469682
DYSF	COL6A3	0.0308642529416829
DYSF	MORF4L1	0.662868607556447
DYSF	ALMS1	0.421208835439757
DYSF	FAM120A	0.809934692457318
DYSF	ZNF23	0.672896921634674
DYSF	CMYA5	0.736884706653655
DYSF	XIRP2	0.609081641770899
DYSF	SLC12A6	0.945905511965975
DYSF	COL12A1	0.0400677248835564
HNRNPC	ARRB2	0.062106748810038
HNRNPC	UBE2I	0.681836923351511
HNRNPC	TRIM55	0.188644791487604
HNRNPC	NHP2L1	0.432251044549048
HNRNPC	WDR18	0.956832254771143
HNRNPC	ZC3H18	0.186653797747567
HNRNPC	RALYL	0.632945075863972
HNRNPC	CLK3	0.0744978731963784
HNRNPC	KRT14	0.71269993414171
HNRNPC	PDGFB	0.524284981423989
HNRNPC	MDC1	0.550118521787226
HNRNPC	KHDRBS2	0.873066440457478
HNRNPC	VAPB	0.608335154363886
HNRNPC	NEDD8	0.594048200407997
HNRNPC	CUL5	0.490470605669543
HNRNPC	ECT2	0.942461384227499
HNRNPC	FBXO6	0.582697421079502
HNRNPC	PRAME	0.256756633054465
HNRNPC	CELF1	0.932835463900119
HNRNPC	RALY	0.212151993764564
HNRNPC	PUF60	0.252457097405568
HNRNPC	MYBBP1A	0.788454503752291
HNRNPC	USP39	0.652517839800566
HNRNPC	SREK1	0.284195889718831
HNRNPC	AGO4	0.405049542663619
HNRNPC	MRPL40	0.00643708999268711
HNRNPC	TRAF6	0.116241342388093
HNRNPC	SSR3	0.341067020548508
HNRNPC	PHKB	0.50132708158344
HNRNPC	AP1M1	0.838187884073704
HNRNPC	SRRM2	0.819472291273996
HNRNPC	MRPL42	0.0631081417668611
HNRNPC	RRP7A	0.422052752226591
HNRNPC	ILVBL	0.515587318921462
HNRNPC	ZNF581	0.35697597055696
HNRNPC	LMBRD1	0.773485611425713
CACNB1	CACNA1C	0.377145120175555
CACNB1	REM1	0.064571839524433
PTHLH	IL6	0.119703311938792
PTHLH	KLK3	0.598739084787667
PTHLH	PTH1R	0.240363583434373
VAC14	CNTN2	0.105305500328541
VAC14	PPIP5K2	0.187083770986646
VAC14	FIG4	0.61260872380808
VAC14	PPIP5K1	0.112546870019287
VAC14	NEURL4	0.955630860757083
VAC14	LSM4	0.714741049800068
VAC14	PIKFYVE	0.19123358791694
RPL13A	ALDH2	0.820941584650427
RPL13A	CUL5	0.328004841692746
RPL13A	TP63	0.033756040269509
RPL13A	IGSF8	0.639708172995597
RPL13A	CYP2E1	0.17112249112688
RPL13A	NFX1	0.550747733563185
RPL13A	FBXO18	0.794046611525118
RPL13A	ZBTB1	0.102884140564129
RPL13A	ALG12	0.682942718733102
TOP3B	C1QBP	0.187036669114605
TOP3B	UPF2	0.508953102631494
TOP3B	CHD8	0.760079660918564
TOP3B	ZNF408	0.400079706218094
TOP3B	CHIC2	0.808662467868999
TOP3B	FBLN5	0.565846057608724
TOP3B	ZFPM1	0.995345996692777
SYK	SH2B2	0.436250623781234
SYK	USP25	0.477399464230984
SYK	JAK1	0.979386181104928
SYK	RPS6KA2	0.946862227283418
SYK	UBASH3B	0.332695140503347
SYK	VAV1	0.993303196271881
SYK	GAB2	0.116907493211329
SYK	SIRPB1	0.857148403767496
SYK	PTPN6	0.486965309130028
SYK	CD37	0.730954045429826
SYK	RPS10	0.813698843820021
SYK	RPS6KB1	0.320506160613149
SYK	CBLB	0.727492500795051
SYK	LCP2	0.247417622245848
SYK	FCER1A	0.574208887992427
SYK	RPS6KB2	0.775283685419708
SYK	TUBA1A	0.603068148484454
SYK	TICAM1	0.0183483948931098
SYK	ERBB4	0.0199948356021196
SYK	GAB1	0.0438596333842725
SYK	PTK2B	0.398899980820715
SYK	SEC23B	0.365278193494305
SYK	FCGR2A	0.0821639948990196
SYK	TLR3	0.0540667960885912
SYK	CD79B	0.0120211208704859
SYK	SELPLG	0.490376371890306
SYK	CD22	0.36793690896593
SYK	SH3BP2	0.117201790446416
SYK	MYD88	0.119777726009488
SYK	BLNK	0.528223590226844
SYK	PIK3CG	0.656867918092757
SYK	IL15RA	0.71927274344489
SYK	TRAIP	0.484485414111987
SYK	MS4A2	0.217657840577886
SYK	FCGR3A	0.477076622890309
SYK	TBK1	0.910907690878958
SYK	TRAF6	0.508857914246619
SYK	SIT1	0.27168067637831
SYK	TLR9	0.050936562474817
SYK	CSF3R	0.129159262403846
SYK	SLA	0.782535792561248
SYK	PAG1	0.86582938535139
SYK	DUSP3	0.870077668922022
SYK	DBNL	0.171411799266934
SYK	PIK3AP1	0.875604286557063
SYK	LAX1	0.196606679586694
SYK	FCRL3	0.412751058815047
SYK	NFAM1	0.293469291413203
GSK3A	PRKCG	0.644083314808086
GSK3A	VTA1	0.707037525717169
GSK3A	AKT1	0.428222606889904
GSK3A	MAP3K11	0.507739612599835
GSK3A	SPICE1	0.99163019657135
GSK3A	EIF2B5	0.326651184586808
GSK3A	C8ORF44-SGK3__SGK3	0.685075777349994
GSK3A	SPG21	0.269615716999397
GSK3A	NBR1	0.192179233534262
GSK3A	FRAT1	0.095067978836596
GSK3A	BICD1	0.780371533008292
GSK3A	AXIN2	0.106777583481744
GSK3A	GSKIP	0.265933176968247
GSK3A	KRBA1	0.264319461537525
MSLN	ZBTB43	0.308679362526163
MSLN	ATP6V1A	0.991346085444093
MSLN	MRPL16	0.101742336992174
MSLN	LAMTOR3	0.743118280544877
MSLN	MRPL28	0.799350968096405
MSLN	RSG1	0.906391712836921
MSLN	RNMTL1	0.197567099938169
MSLN	MRPL1	0.387742389226332
MSLN	NDUFB9	0.453283437294886
MSLN	MUC16	0.22219526860863
EZH2	DAZAP1	0.35070997918956
EZH2	ERH	0.178325859364122
EZH2	HIST1H1A	0.695180053124204
EZH2	SRSF9	0.766418296378106
EZH2	FIP1L1	0.28986697900109
EZH2	HIST1H2AB__HIST1H2AE	0.257210551993921
EZH2	SNRPD3	0.655984638491645
EZH2	SRSF3	0.629407881526276
EZH2	TAF15	0.0636014805641025
EZH2	AKT1	0.523536093533039
EZH2	VAV1	0.327431565383449
EZH2	PSMB6	0.0973103572614491
EZH2	MED1	0.280893309041858
EZH2	IMMT	0.266322139184922
EZH2	PLEC	0.501945694442838
EZH2	ZC3HAV1	0.225119421025738
EZH2	WDR61	0.674059850629419
EZH2	PHF5A	0.774142201291397
EZH2	ANXA4	0.931839875644073
EZH2	RBL2	0.411934255156666
EZH2	COPB1	0.220081385690719
EZH2	DNMT3B	0.144264470320195
EZH2	HNRNPAB	0.657154488377273
EZH2	TUBA1B	0.902637895895168
EZH2	MYLPF	0.707261658739299
EZH2	DNAJB11	0.689362546196207
EZH2	EHMT1	0.681741913314909
EZH2	POU5F1	0.207645159447566
EZH2	C10ORF12	0.0687891631387174
EZH2	USP7	0.801150236744434
EZH2	KDM2B	0.407051873859018
EZH2	CPSF7	0.183588749263436
EZH2	UFD1L	0.710827672388405
EZH2	NINL	0.679539898410439
EZH2	DNMT1	0.660045175813138
EZH2	SRSF7	0.774714659200981
EZH2	SIRT1	0.778370662359521
EZH2	PDS5A	0.796733021736145
EZH2	TRIM28	0.651467529358342
EZH2	RALY	0.389146091183648
EZH2	SS18	0.235767684644088
EZH2	NUMA1	0.147600300377235
EZH2	WT1	0.504218147601932
EZH2	CALML3	0.0368356159888208
EZH2	WWP1	0.336240002186969
EZH2	AEBP2	0.48711592447944
EZH2	ARG1	0.946618846617639
EZH2	EPC1	0.53478364017792
EZH2	FBXL18	0.11083000106737
EZH2	TPI1	0.490493727149442
EZH2	LRRC40	0.746587605215609
EZH2	EPC2	0.369038111064583
EZH2	SETD8	0.555107405642048
EZH2	ASPSCR1	0.146712874760851
EZH2	ASXL1	0.424720897106454
EZH2	HLX	0.783830767730251
EZH2	JARID2	0.898426445201039
EZH2	UHRF1	0.387590996455401
EZH2	DSC3	0.821605742210522
EZH2	PHF19	0.599035487743095
EZH2	CPSF2	0.0997134286444634
EZH2	SMYD3	0.213184214895591
EZH2	AGO2	0.0467159408144653
EZH2	THRAP3	0.286358527839184
EZH2	FAM120A	0.100104072131217
EZH2	LUC7L2	0.577025285223499
EZH2	TDRD1	0.133285538991913
EZH2	LIMA1	0.738549818750471
EZH2	SERPINB12	0.00238381884992123
EZH2	H2AFY2	0.057189000537619
EZH2	FAM208A	0.00583050446584821
EZH2	DNMT3A	0.976183139486238
EZH2	LRPPRC	0.765599561622366
EZH2	CDYL	0.95653796615079
EZH2	CHCHD3	0.418509011622518
EZH2	ANKFY1	0.989649066468701
EZH2	HYOU1	0.171358282677829
EZH2	KLC4	0.36402254505083
EZH2	WSB2	0.219717848114669
EZH2	EZH1	0.785100583452731
EZH2	KLHDC2	0.342889887280762
EZH2	MTF2	0.446586694801226
ARRB2	AP2A2	0.017687605926767
ARRB2	CDK3	0.284128040308133
ARRB2	TUBB3	0.48849991732277
ARRB2	EEF1A2	0.073643766110763
ARRB2	CDK4	0.314542398322374
ARRB2	ERH	0.891791755333543
ARRB2	CLTB	0.382857015822083
ARRB2	HIST1H1A	0.896098596742377
ARRB2	GSN	0.211587782017887
ARRB2	RPS19	0.853484924184158
ARRB2	C5AR1	0.245384617708623
ARRB2	TBXA2R	0.528252735501155
ARRB2	C1QBP	0.330753747839481
ARRB2	LBR	0.468330236617476
ARRB2	HSPA6	0.162202569888905
ARRB2	AP3B1	0.993415265344083
ARRB2	SMARCC2	0.879219615831971
ARRB2	ACTC1	0.640205204021186
ARRB2	TAB1	0.167771958746016
ARRB2	AKT1	0.931308338185772
ARRB2	AP3D1	0.958267356734723
ARRB2	TMPO	0.181517857126892
ARRB2	LIMK1	0.876438413979486
ARRB2	MAP3K14	0.848356302361935
ARRB2	RPL4	0.228777487762272
ARRB2	CSN2	0.669450885150582
ARRB2	MOB1A	0.573178035207093
ARRB2	RPS7	0.699062083149329
ARRB2	AP1B1	0.348249432630837
ARRB2	STC2	0.367224355228245
ARRB2	TUBA1C	0.0403150501661003
ARRB2	USP33	0.654556212248281
ARRB2	AP2B1	0.501861338503659
ARRB2	MRPL43	0.648905376670882
ARRB2	EDNRA	0.909537898376584
ARRB2	RAB5C	0.204631235916168
ARRB2	TGFBR3	0.562754588667303
ARRB2	PTBP1	0.643268594052643
ARRB2	AP2M1	0.133251395309344
ARRB2	VPS35	0.616279775509611
ARRB2	EIF4B	0.374003472505137
ARRB2	CDK13	0.708165693329647
ARRB2	WDR77	0.12838639668189
ARRB2	PRPF4B	0.907493815291673
ARRB2	CTNNA1	0.985694831004366
ARRB2	AGTR1	0.621656588744372
ARRB2	TUBA1A	0.603974679950625
ARRB2	SCYL2	0.496324213221669
ARRB2	TUBA3C__TUBA3D	0.426768560661003
ARRB2	SAG	0.271635163808241
ARRB2	PES1	0.487248492660001
ARRB2	CUL5	0.408640278736129
ARRB2	KCNAB1	0.733310889452696
ARRB2	MAPK9	0.95776699972339
ARRB2	MED8	0.55991463502869
ARRB2	PRMT1	0.690667730290443
ARRB2	SIRT1	0.386377612827346
ARRB2	ITCH	0.393244608305395
ARRB2	RPL35A	0.870654522674158
ARRB2	UBA52	0.921353940153494
ARRB2	TRIM28	0.150161248864606
ARRB2	CYTH1	0.989147976273671
ARRB2	PPIA	0.758343761553988
ARRB2	CAMK2D	0.482666916912422
ARRB2	HCRTR1	0.059724418213591
ARRB2	SDC3	0.7177804694511
ARRB2	NOLC1	0.494305231841281
ARRB2	PPM1A	0.0831951866857708
ARRB2	CCT6A	0.960829252144322
ARRB2	NTS	0.79008595761843
ARRB2	AP3B2	0.236977550666779
ARRB2	DDX27	0.732670265017077
ARRB2	MRPL44	0.276718776905909
ARRB2	MYOCD	0.555972333997488
ARRB2	WDR26	0.828486086335033
ARRB2	MAP3K5	0.0584635534323752
ARRB2	DGKE	0.256375559139997
ARRB2	RPL7L1	0.943085131701082
ARRB2	ARRDC3	0.152262385236099
ARRB2	ARRDC4	0.428487396566197
ARRB2	HIPK3	0.0874407929368317
ARRB2	EPB41L3	0.203120469115675
ARRB2	RPL36	0.214343494735658
ARRB2	TRAF6	0.534665213664994
ARRB2	G3BP2	0.679905168013647
ARRB2	PPP2R4	0.296587125165388
ARRB2	ACTG2	0.751574051566422
ARRB2	BSN	0.829105386510491
ARRB2	HIST1H2BO	0.0753653564024717
ARRB2	IGF2BP1	0.536652358714491
ARRB2	TWISTNB	0.679032440762967
ARRB2	NOP10	0.0595727702602744
ARRB2	PFKFB3	0.343669625464827
ARRB2	LEO1	0.691325879422948
ARRB2	THRAP3	0.612450886517763
ARRB2	TRH	0.496018265141174
ARRB2	NKTR	0.839640300488099
ARRB2	SMO	0.0665100361220539
ARRB2	SLC9A5	0.0574952934402972
ARRB2	RAB11FIP5	0.855103637790307
ARRB2	TUBA8	0.197732259519398
ARRB2	NTSR1	0.575838273856789
ARRB2	CYTH2	0.678157988935709
ARRB2	ARPC5L	0.0337734764907509
ARRB2	SRRM2	0.506319334497675
ARRB2	LIMA1	0.370428573340178
ARRB2	BCLAF1	0.292083744192496
ARRB2	ARHGAP21	0.412248058244586
ARRB2	SPIN1	0.479422720614821
ARRB2	TMOD3	0.506212329026312
ARRB2	CSNK1A1L	0.403337208088487
ARRB2	KIF3A	0.981949543580413
ARRB2	ARHGEF12	0.707003599964082
ARRB2	LRP11	0.75524260639213
ARRB2	EIF2AK4	0.188663607928902
